https://ev.buaa.edu.cn/info/1098/2265.htm,Cordial Dialogue Between President Xu Huibin and Faculty Representatives on Beihang’s Development
https://ev.buaa.edu.cn/info/1098/2348.htm,Team of Prof. Niu Haijun Pioneers Application of Deep Learning to Enhancement of Mandarin EL Speech
https://ev.buaa.edu.cn/info/1098/2357.htm,Beihang Team Advances to CUFA Quarter-Finals
https://ev.buaa.edu.cn/info/1164/3402.htm,Four Beihang Professors Honored with 2022 China Youth Science and Technology Award
https://ev.buaa.edu.cn/info/1098/2382.htm,Beihang Annual Work Meeting 2019 Held
https://ev.buaa.edu.cn/info/1183/3482.htm,Prominent Crosstalk Artist Jiang Kun Invited to Deliver Aesthetic Education Lecture
https://ev.buaa.edu.cn/info/1099/2561.htm,Undergraduate Publishes Article in The Astrophysical Journal
https://ev.buaa.edu.cn/info/1183/3479.htm,President of Hanyang University Visits Beihang University
https://ev.buaa.edu.cn/info/1097/2167.htm,Team of Prof. Zhang Guofeng Publishes Achievements in Physical Review Letters
https://ev.buaa.edu.cn/info/1134/3041.htm,Beihang Signs Joint Cooperation Agreement with BICI 
https://ev.buaa.edu.cn/info/1183/3571.htm,Beihang Leaders Attend Celebration Conference of 40th Anniversary of CAHE and World University Presidents Forum
https://ev.buaa.edu.cn/info/1099/2429.htm,Macbeth by TNT Theater Britain Put on Stage at Beihang Sunrise Concert Hall
https://ev.buaa.edu.cn/info/1099/2458.htm,SEE SEA Study Tour to Spain Concluded
https://ev.buaa.edu.cn/info/1099/2466.htm,Beihang ACM-ICPC Teams Claim Two Gold Medals in the 4th CCPC Jilin Division
https://ev.buaa.edu.cn/info/1098/2310.htm,Chinese Journal of Aeronautics sponsored by Beihang University Ranks 7th in Q1 of the Engineering-Aerospace Category 
https://ev.buaa.edu.cn/info/1099/2508.htm,"Beihang Confers Honorary Professorship to Professor M. Jamal Deen, Fellow of CAE and RSC"
https://ev.buaa.edu.cn/info/1183/3527.htm,The 33rd “Fengru Cup” Student Innovation and Entrepreneurship Achievement Exhibition of Beihang University Held
https://ev.buaa.edu.cn/info/1098/2261.htm,International Students Invited to Attend “Savoring Chinese Food” Activity in Beihang Community
https://ev.buaa.edu.cn/info/1097/2845.htm,Beihang Students Win Prizes in 2020 Beijing Postgraduate English Speech Contest
https://ev.buaa.edu.cn/info/1099/2465.htm,Beihang President Xu Huibin Addresses the 1st International Forum on Engineering Education on Reform and Innovation of Talent Cultivation
https://ev.buaa.edu.cn/info/1098/2338.htm,Beihang Researchers First Apply AI to FMT Reconstruction
https://ev.buaa.edu.cn/info/1097/2136.htm,20th Beihang Postgraduate Singing Competition Final Held
https://ev.buaa.edu.cn/info/1164/3356.htm,Professor Wang Yunhong Wins 2022 Maria Petrou Award
https://ev.buaa.edu.cn/info/1099/2415.htm,President of National University of Sciences and Technology Visits Beihang
https://ev.buaa.edu.cn/info/1097/2861.htm,Beihang Teacher Makes Keynote Address at 2020 Global MOOC Conference
https://ev.buaa.edu.cn/info/1097/2159.htm,Beihang Welcomes 2020 Freshmen
https://ev.buaa.edu.cn/info/1183/3649.htm,Professor Zhang Hui Elected IEEE Fellow 2024
